model,beta,mu,mse_infected,mae_infected,rmse_infected,mape_infected,curve_accuracy,r2_infected,peak_infected_error,time_to_peak_error,final_infected_error,rss_infected,aic_infected,bic_infected,mse_recovered,mae_recovered,r2_recovered,sigma,gamma
SEIR,0.024,,179.84225217864923,9.779411764705882,13.410527662200664,0.3912828797520011,0.6087171202479988,0.5965820186474738,30.83333333333333,2.0,3.0833333333333335,9171.954861111111,270.79608458297645,276.5915614811494,1081.0163398692812,28.41339869281046,0.8147232194553834,1.0,0.14
SEIR,0.024,,120.06869553376903,9.382352941176471,10.957586209278439,0.46332724388948854,0.5366727561105115,0.730664678688812,15.75,3.0,3.5833333333333335,6123.503472222221,250.19126613022635,255.98674302839933,1338.1447440087145,31.444444444444446,0.7706536516343364,1.0,0.18
SEIR,0.024,,182.26627178649235,10.749999999999998,13.500602645307815,0.5145988656473112,0.48540113435268883,0.5911445139170304,0.1666666666666572,3.0,3.9166666666666665,9295.57986111111,271.47890113380265,277.27437803197563,1173.5653594771243,28.802287581699343,0.7988611239781076,1.0,0.22
SEIR,0.028,,103.47242647058823,7.926470588235295,10.17213971938,0.2748025813132234,0.7251974186867767,0.7678930456734568,12.0,3.0,0.25,5277.09375,242.6045634812766,248.4000403794496,299.07897603485844,14.026143790849673,0.9487404697185061,0.28,0.14
SEIR,0.028,,46.99693627450981,5.259803921568627,6.855431151613282,0.2663307070699061,0.7336692929300939,0.8945775593224755,0.1666666666666572,1.0,2.166666666666667,2396.84375,202.35420311076936,208.14968000894234,407.4494825708062,16.6062091503268,0.9301667092521309,0.28,0.18
SEIR,0.028,,114.0681508714597,9.130718954248366,10.680269232161692,0.4133095186851494,0.5866904813148506,0.7441249617166283,14.333333333333336,2.0,3.0,5817.475694444444,247.5766003062575,253.37207720443047,312.457788671024,14.147058823529415,0.9464474578172817,0.28,0.22
SEIR,0.028,,88.93075980392159,6.281045751633987,9.430310694983575,0.2093938579657114,0.7906061420342886,0.8005125760735795,23.58333333333333,0.0,1.3333333333333335,4535.468750000001,234.88076244809972,240.6762393462727,551.7980664488019,19.498366013071898,0.9054266198467075,0.34,0.14
SEIR,0.028,,43.934163943355124,6.011437908496732,6.628285143485842,0.36998757812611116,0.6300124218738888,0.9014478993911119,7.166666666666657,1.0,3.0,2240.6423611111113,198.91730420775522,204.7127811059282,763.0032679738563,22.607843137254907,0.8692278887733447,0.34,0.18
SEIR,0.028,,92.41578159041394,8.866013071895425,9.613312727172353,0.4469239100920843,0.5530760899079157,0.7926950557909724,8.500000000000007,1.0,3.5,4713.204861111111,236.8411857853286,242.63666268350158,537.3082788671026,18.988562091503272,0.9079100431724245,0.34,0.22
SEIR,0.028,,158.71058006535947,8.665032679738562,12.598038738841831,0.32287231281684725,0.6771276871831527,0.6439840968758896,32.58333333333333,1.0,2.166666666666667,8094.239583333333,264.42119691182484,270.2166738099978,948.6335784313726,25.97712418300653,0.8374124711662203,0.5,0.14
SEIR,0.028,,104.10028594771241,8.802287581699346,10.202954765542794,0.44586114503997937,0.5541388549600206,0.7664846458132122,14.25,2.0,3.75,5309.114583333333,242.91309084613206,248.70856774430504,1222.5958605664487,29.51960784313726,0.7904577233491977,0.5,0.18
SEIR,0.028,,159.63759531590412,9.83986928104575,12.634777216710397,0.5015516494130297,0.49844835058697035,0.6419046377024902,0.08333333333334281,1.0,3.75,8141.5173611111095,264.71821706186716,270.51369396004014,1263.2753267973853,29.85947712418301,0.7834856173230735,0.5,0.22
SEIR,0.028,,262.29119008714605,11.707516339869281,16.19540645019896,0.4643924646107877,0.5356075353892122,0.4116344677089725,36.25,4.0,3.0833333333333335,13376.850694444447,290.0422202564343,295.83769715460727,1489.544526143791,33.42156862745099,0.7447050482926558,0.75,0.14
SEIR,0.028,,199.60614106753815,11.800653594771243,14.128203745258565,0.5080294159229538,0.4919705840770462,0.5522481201189402,22.0,3.0,3.8333333333333335,10179.913194444445,276.11365264405083,281.9091295422238,1764.5770697167757,35.795751633986924,0.6975668669915651,0.75,0.18
SEIR,0.028,,235.09388616557732,12.571895424836601,15.332771640038773,0.5755000587380056,0.4244999412619944,0.4726428309459457,7.25,3.0,4.0,11989.788194444443,284.45923244781994,290.2547093459929,1986.852805010893,37.96568627450981,0.6594707429001742,0.75,0.22
SEIR,0.028,,484.04786220043565,15.419934640522875,22.001087750391697,0.5704395493365053,0.4295604506634947,-0.08580497119735409,48.5,4.0,3.3333333333333335,24686.44097222222,321.2913733242377,327.0868502224107,1966.3376906318085,38.68627450980392,0.6629868547335263,1.0,0.14
SEIR,0.028,,276.2168436819172,13.81862745098039,16.619772672389875,0.5642842908671214,0.4357157091328786,0.3803967635868256,25.166666666666657,4.0,3.4166666666666665,14087.05902777778,292.6804973606454,298.4759742588184,2066.7156862745096,38.88235294117648,0.6457829409865332,1.0,0.18
SEIR,0.028,,240.15270969498908,12.39705882352941,15.49686128527287,0.5533070680726472,0.4466929319273528,0.4612949949867593,6.416666666666657,4.0,4.0,12247.788194444443,285.54502558093463,291.3405024791076,1941.8050108932464,37.23692810457516,0.6671915422599355,1.0,0.22
